"type","generator","copyright","timestamp","features__type","features__properties__@id","features__properties__electronics","features__properties__layer","features__properties__bakery","features__properties__alt_name","features__properties__addr.source:housenumber","features__properties__artisan","features__properties__addr:city","features__properties__addr:district","features__properties__addr:county","features__properties__addr:country","features__properties__addr:housename","features__properties__addr:housenumber","features__properties__addr:place","features__properties__addr:postcode","features__properties__addr:street","features__properties__brand:wikidata","features__properties__dontimport:fhrs:addrline4","features__properties__dontimport:fhrs:businesstype","features__properties__bakery:cuisine","features__properties__addr:subdistrict","features__properties__description","features__properties__addr:unit","features__properties__addr:suburb","features__properties__branch","features__properties__entrance","features__properties__operator","features__properties__area","features__properties__fixme","features__properties__amenity","features__properties__building:name","features__properties__building","features__properties__gluten_free","features__properties__email","features__properties__landuse","features__properties__fhrs:confidence_management","features__properties__fhrs:hygiene","features__properties__building:colour","features__properties__contact:email","features__properties__building:levels","features__properties__building:min_level","features__properties__building:material","features__properties__contact:facebook","features__properties__contact:instagram","features__properties__clothes","features__properties__contact:phone","features__properties__currency:XLT","features__properties__contact:twitter","features__properties__fhrs:authority","features__properties__fhrs:id","features__properties__fixme:addr2","features__properties__internet_access","features__properties__internet_access:fee","features__properties__fhrs:inspectiondate","features__properties__fhrs:local_authority_id","features__properties__fhrs:rating","features__properties__fhrs:rating_date","features__properties__fhrs:structural","features__properties__diet:gluten_free","features__properties__diet:vegan","features__properties__company","features__properties__contact:website","features__properties__cuisine","features__properties__delivery","features__properties__level","features__properties__note","features__properties__name","features__properties__payment:cash:XLT-BXTP","features__properties__payment:text:XLT-BXTP","features__properties__name:en","features__properties__not:name:fhrs","features__properties__name:zh","features__properties__pastry_shop","features__properties__outdoor_seating","features__properties__payment:american_express","features__properties__payment:contactless","features__properties__roof:levels","features__properties__phone","features__properties__seats","features__properties__postal_code","features__properties__operator:wikidata","features__properties__old_name","features__properties__old_phone","features__properties__opening_hours","features__properties__ref:NPLG:UPRN:1","features__properties__roof:colour","features__properties__roof:shape","features__properties__shop","features__properties__smoking","features__properties__takeaway","features__properties__source:addr:postcode","features__properties__start_date","features__properties__source:addr:housenumber","features__properties__shop2","features__properties__source:postcode","features__properties__wheelchair","features__properties__wheelchair:description","features__properties__source:addr","features__properties__website","features__properties__source","features__properties__survey:date","features__properties__type","features__geometry__type","features__geometry__coordinates","features__geometry__coordinates__","features__id"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.4525891",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.1016386",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.4525605",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.1016024",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.4525296",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.1015395",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.4525582",""
"","","","","Feature","way/185915368","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Black Bird Organic Bakery","","","","","","","","","","","","","","","","","","","","","bakery","","","","","","","","","","","","","","","Polygon","","-0.1027961","way/185915368"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.4529878",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.1027462",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.4529854",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.1027213",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.4530808",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.1027907",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.4530788",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.1027961",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.4529878",""
"","","","","Feature","way/195613669","","","","","","","Woking","","","","","6","","GU22 7PX","Guildford Road","","","","","","","","","","","","","","cafe","","yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Heaters Bakery","","","","","","","","","","","‎+44 1483 769416","28","","","","","","","","","bakery","","","","","","","","","","","","","","","Polygon","","-0.5597122","way/195613669"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.3164016",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.5598431",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.3163961",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.5598371",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.316341",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.5596275",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.3163499",""
